section|subsection|polity_name|polity_new_ID|polity_old_ID|variable_name|value_from|value_to|year_from|year_to|confidence|is_disputed|is_uncertain|expert_checked
General Variables|Political and Cultural Relations|Erlitou|cn_erlitou|CnErlit|preceding_entity|continuity: Longshan [cn_longshan] ---> Erlitou [cn_erlitou]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Adal Sultanate|so_adal_sultanate|so_adal_sultanate|preceding_entity|elite replacement: Ifat Sultanate [so_ifat_sultanate] ---> Adal Sultanate [so_adal_sultanate]||||Confident|False|False|False
General Variables|Political and Cultural Relations|Nkore|ug_nkore_k_1|Early Nkore|preceding_entity|population replacement: Cwezi Dynasty [ug_bunyoro_k_1] ---> Nkore [ug_nkore_k_1]||||Confident|False|False|False
General Variables|Political and Cultural Relations|Kushan Empire|af_kushan_emp|AfKushn|preceding_entity|continuity: Tocharians [af_tocharian] ---> Kushan Empire [af_kushan_emp]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Egypt - Middle Kingdom|eg_middle_k|EgMidKg|preceding_entity|Egypt - Period of the Regions||||Confident|False|False|True
General Variables|Political and Cultural Relations|Egypt - New Kingdom Thutmosid Period|eg_new_k_1|EgNKThu|preceding_entity|Egypt - Thebes-Hyksos Period||||Confident|False|False|True
General Variables|Political and Cultural Relations|Ptolemaic Kingdom I|eg_ptolemaic_k_1|EgPtol1|preceding_entity|continuity: Macedonian Empire [gr_macedonian_emp] ---> Ptolemaic Kingdom I [eg_ptolemaic_k_1]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Ptolemaic Kingdom II|eg_ptolemaic_k_2|EgPtol2|preceding_entity|continuity: Ptolemaic Kingdom I [eg_ptolemaic_k_1] ---> Ptolemaic Kingdom II [eg_ptolemaic_k_2]||||Confident|False|False|True
General Variables|Political and Cultural Relations|The Emirate of Crete|gr_crete_emirate|GrCrEmr|preceding_entity|NO_POLITY ---> The Emirate of Crete  [gr_crete_emirate]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Geometric Crete|gr_crete_geometric|GrCrGeo|preceding_entity|Mycenaean Crete||||Confident|False|False|True
General Variables|Political and Cultural Relations|Yehuda|il_judea|IlJudea|preceding_entity|NO_POLITY ---> Yehuda  [il_judea]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Ubaid|iq_ubaid|IqUbaid|preceding_entity|Samarra and Halaf culture||||Confident|False|False|True
General Variables|Political and Cultural Relations|Icelandic Commonwealth|is_icelandic_commonwealth|IsCommw|preceding_entity|NO_POLITY ---> Icelandic Commonwealth  [is_icelandic_commonwealth]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Papal States - High Medieval Period|it_papal_state_1|ItPapHM|preceding_entity|continuity: Rome - Republic of St Peter II [it_st_peter_rep_2] ---> Papal States - High Medieval Period [it_papal_state_1]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Phoenician Empire|lb_phoenician_emp|LbAcPho|preceding_entity|continuity: Canaan [il_canaan] ---> Phoenician Empire [lb_phoenician_emp]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Monte Alban V|mx_monte_alban_5|MxAlb5*|preceding_entity|continuity: Monte Alban IIIB and IV [mx_monte_alban_3_b_4] ---> Monte Alban V [mx_monte_alban_5]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Early Formative Basin of Mexico|mx_basin_of_mexico_3|MxFormE|preceding_entity|population replacement: Initial Formative Basin of Mexico [mx_basin_of_mexico_2] ---> Early Formative Basin of Mexico [mx_basin_of_mexico_3]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Terminal Formative Basin of Mexico|mx_basin_of_mexico_6|MxFormT|preceding_entity|continuity: Late Formative Basin of Mexico [mx_basin_of_mexico_5] ---> Terminal Formative Basin of Mexico [mx_basin_of_mexico_6]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Inca Empire|pe_inca_emp|PeInca*|preceding_entity|population replacement: Cuzco - Late Intermediate II [pe_cuzco_6] ---> Inca Empire [pe_inca_emp]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Kachi Plain - Urban Period I|pk_kachi_urban_1|PkUrbn1|preceding_entity|continuity: Kachi Plain - Pre-Urban Period [pk_kachi_pre_urban] ---> Kachi Plain - Urban Period I [pk_kachi_urban_1]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Ottoman Emirate|tr_ottoman_emirate|TrOttm1|preceding_entity|NO_POLITY ---> Ottoman Emirate  [tr_ottoman_emirate]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Ottoman Emirate|tr_ottoman_emirate|TrOttm1|preceding_entity|NO_POLITY ---> Ottoman Emirate  [tr_ottoman_emirate]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Cahokia - Late Woodland I|us_woodland_3|USMisRo|preceding_entity|continuity: Cahokia - Middle Woodland [us_woodland_2] ---> Cahokia - Late Woodland I [us_woodland_3]||||Confident|False|False|True
General Variables|Political and Cultural Relations|Republic of Venice IV|it_venetian_rep_4|ItVenR4|preceding_entity|continuity: Republic of Venice III [it_venetian_rep_3] ---> Republic of Venice IV [it_venetian_rep_4]||||Confident|False|False|False
General Variables|Political and Cultural Relations|Chaco Regional System - Early|us_chaco_1|us_chaco_1|succeeding_entity|Chaco Regional System - Late||850|1039|Confident|False|False|False
General Variables|Political and Cultural Relations|Chaco Regional System - Late|us_chaco_2|us_chaco_2|succeeding_entity|Aztec Regional System||1040|1149|Confident|False|False|False
General Variables|Political and Cultural Relations|Nkore|ug_nkore_k_1|Early Nkore|succeeding_entity|Classical Nkore||||Confident|False|False|False
General Variables|Political and Cultural Relations|Western Jin|cn_western_jin_dyn|CnErJin|succeeding_entity|Northern Wei||||Confident|False|False|True
General Variables|Political and Cultural Relations|Egypt - Saite Period|eg_saite|EgSaite|succeeding_entity|Achaemenid Empire||||Confident|False|False|True
General Variables|Political and Cultural Relations|Early Dynastic|iq_early_dynastic|IqEDyn*|succeeding_entity|Akkadian Empire||||Confident|False|False|True
General Variables|Political and Cultural Relations|Heian|jp_heian|JpHeian|succeeding_entity|Kamakura Shogunate||||Confident|False|False|True
General Variables|Political and Cultural Relations|Konya Plain - Ceramic Neolithic|tr_konya_mnl|TrNeoCR|succeeding_entity|Konya Plain - Late Neolithic||||Confident|False|False|True
General Variables|Political and Cultural Relations|Electorate of Brandenburg|de_hohenzollern_1|de_brandenburg_1|succeeding_entity|Brandenburg-Prussia||||Confident|False|False|False
General Variables|Political and Cultural Relations|East Francia|de_east_francia|de_east_francia|succeeding_entity|Holy Roman Empire - Ottonian-Salian Dynasty||||Confident|False|False|False
General Variables|Political and Cultural Relations|Freetown|si_freetown_1|si_freetown_1|succeeding_entity|British Empire||||Confident|False|False|False
General Variables|Political and Cultural Relations|Naqada II|eg_naqada_2|EgNaqa2|succeeding_entity|Egypt - Dynasty 0||||Confident|False|False|True
General Variables|Political and Cultural Relations|Egypt - Dynasty 0|eg_naqada_3|EgNaqa3|succeeding_entity|Egypt - Dynasty I||||Confident|False|False|True
General Variables|Political and Cultural Relations|Tang Dynasty I|cn_tang_dyn_1|CnTangE|succeeding_entity|Later Tang Dynasty||||Confident|False|False|True
General Variables|Political and Cultural Relations|Ayyubid Sultanate|eg_ayyubid_sultanate|EgAyyub|succeeding_entity|Egypt - Mamluk Sultanate I||||Confident|False|False|True
General Variables|Political and Cultural Relations|Egypt - Middle Kingdom|eg_middle_k|EgMidKg|succeeding_entity|Egypt - Thebes-Hyksos Period||||Confident|False|False|True
General Variables|Political and Cultural Relations|Egypt - New Kingdom Thutmosid Period|eg_new_k_1|EgNKThu|succeeding_entity|Ramesside period||||Confident|False|False|True
General Variables|Political and Cultural Relations|Ptolemaic Kingdom I|eg_ptolemaic_k_1|EgPtol1|succeeding_entity|Ptolemaic Kingdom II||||Confident|False|False|True
General Variables|Political and Cultural Relations|Egypt - Classic Old Kingdom|eg_old_k_1|EgOldK1|succeeding_entity|Egypt - Late Old Kingdom||||Confident|False|False|True
General Variables|Political and Cultural Relations|Egypt - Late Old Kingdom|eg_old_k_2|EgOldK2|succeeding_entity|Egypt - Period of the Regions||||Confident|False|False|True
General Variables|Political and Cultural Relations|Ptolemaic Kingdom II|eg_ptolemaic_k_2|EgPtol2|succeeding_entity|Roman Empire - Principate||||Confident|False|False|True
General Variables|Political and Cultural Relations|Egypt - Tulunid-Ikhshidid Period|eg_thulunid_ikhshidid|EgTulIk|succeeding_entity|Fatimid Caliphate||||Confident|False|False|True
General Variables|Political and Cultural Relations|Spanish Empire I|es_spanish_emp_1|EsHabsb|succeeding_entity|House of Bourbon-Spain||||Confident|False|False|True
General Variables|Political and Cultural Relations|Axum I|et_aksum_emp_1|EtAksm1|succeeding_entity|EtAksm2||||Confident|False|False|True
General Variables|Political and Cultural Relations|Atlantic Complex|fr_atlantic_complex|FrAtlBA|succeeding_entity|Hallstatt A-B1||||Confident|False|False|True
General Variables|Political and Cultural Relations|Beaker Culture|fr_beaker_eba|FrBeakr|succeeding_entity|Atlantic Complex||||Confident|False|False|True
General Variables|Political and Cultural Relations|Elam - Awan Dynasty I|ir_elam_1|IrAwanE|succeeding_entity|Akkadian Empire||||Confident|False|False|True
General Variables|Political and Cultural Relations|Elam - Crisis Period|ir_elam_8|IrElmCP|succeeding_entity|Elam - Dark Age||||Confident|False|False|True
General Variables|Political and Cultural Relations|Formative Period|ir_susiana_formative|IrForma|succeeding_entity|Archaic Period||||Confident|False|False|True
General Variables|Political and Cultural Relations|Susiana A|ir_susiana_a|IrKhzE*|succeeding_entity|Susiana B||||Confident|False|False|True
General Variables|Political and Cultural Relations|Susiana B|ir_susiana_b|IrKhzEM|succeeding_entity|Susiana - Early Ubaid||||Confident|False|False|True
General Variables|Political and Cultural Relations|Susiana - Late Ubaid|ir_susiana_ubaid_2|IrKhzL*|succeeding_entity|Susa I||||Confident|False|False|True
General Variables|Political and Cultural Relations|Susiana - Early Ubaid|ir_susiana_ubaid_1|IrKhzM*|succeeding_entity|Susiana - Late Ubaid||||Confident|False|False|True
General Variables|Political and Cultural Relations|Elam - Kidinuid Period|ir_elam_5|IrMElm1|succeeding_entity|Neo-Assyrian Empire||||Confident|False|False|True
General Variables|Political and Cultural Relations|Elam - Igihalkid Period|ir_elam_6|IrMElm2|succeeding_entity|Neo-Assyrian Empire||||Confident|False|False|True
General Variables|Political and Cultural Relations|Elam - Shutrukid Period|ir_elam_7|IrMElm3|succeeding_entity|Neo-Assyrian Empire||||Confident|False|False|True
General Variables|Political and Cultural Relations|Elam I|ir_neo_elam_1|IrNElm1|succeeding_entity|Elam - Neo-Elamite II||||Confident|False|False|True
General Variables|Political and Cultural Relations|Iban - Pre-Brooke|id_iban_1|IdBrokE|succeeding_entity|Brooke Raj||||Confident|False|False|True
General Variables|Political and Cultural Relations|Iban - Pre-Brooke|id_iban_1|IdBrokE|succeeding_entity|White Rajahs||||Confident|False|False|True
General Variables|Political and Cultural Relations|Middle and Late Nok|ni_nok_1|ni_nok_1|succeeding_entity|Late Nok||||Confident|False|False|False
General Variables|Political and Cultural Relations|Brandenburg-Prussia|de_hohenzollern_2|de_brandenburg_2|succeeding_entity|Germany - Hohenzollern Dynasty||||Confident|False|False|False
General Variables|Political and Cultural Relations|Funj Sultanate|et_funj_sultanate|et_funj_sultanate|succeeding_entity|Khedivate of Egypt||||Confident|False|False|False
General Variables|Political and Cultural Relations|State of the Teutonic Order|pl_teutonic_order|PlTeuton|succeeding_entity|Brandenburg-Prussia||||Confident|False|False|False
General Variables|Political and Cultural Relations|Holy Roman Empire - Ottonian-Salian Dynasty|de_empire_1|de_empire_1|succeeding_entity|Holy Roman Empire - Hohenstaufen and Welf Dynasties||||Confident|False|False|False
General Variables|Political and Cultural Relations|Germany - Hohenzollern Dynasty|de_hohenzollern_3|de_hohenzollern_3|succeeding_entity|Weimar Republic||||Confident|False|False|False
General Variables|Political and Cultural Relations|Kingdom of Bohemia - Přemyslid Dynasty|cz_bohemian_k_1|cz_bohemian_k_1|succeeding_entity|Kingdom of Bohemia - Luxembourgian and Jagiellonian Dynasty||||Confident|False|False|False
General Variables|Political and Cultural Relations|Hungary Kingdom - Árpád Dynasty|hu_arpad_dyn|hu_arpad_dyn|succeeding_entity|Hungary Kingdom - Anjou and Later Dynasties||||Confident|False|False|False
General Variables|Political and Cultural Relations|Russian Empire, Romanov Dynasty I|ru_romanov_dyn_1|ru_romanov_dyn_1|succeeding_entity|Russian Empire, Romanov Dynasty II||||Confident|False|False|True
General Variables|Political and Cultural Relations|Classical Angkor|kh_angkor_2|KhAngkC|succeeding_entity|Late Angkor||||Confident|False|False|True
General Variables|Political and Cultural Relations|Kingdom of Norway II|no_norway_k_2|NorKing|succeeding_entity|Kalmar Union||||Confident|False|False|True
General Variables|Political and Cultural Relations|Inca Empire|pe_inca_emp|PeInca*|succeeding_entity|EsHabsb||||Confident|False|False|True
General Variables|Political and Cultural Relations|Kachi Plain - Aceramic Neolithic|pk_kachi_enl|PkAcerN|succeeding_entity|Kachi Plain - Ceramic Neolithic||||Confident|False|False|True
General Variables|Political and Cultural Relations|Byzantine Empire III|tr_byzantine_emp_3|TrByzM3|succeeding_entity|Latin Empire||||Confident|False|False|True
General Variables|Political and Cultural Relations|Cahokia - Early Woodland|us_woodland_1|USMisEW|succeeding_entity|Cahokia - Middle Woodland||||Confident|False|False|True
General Variables|Political and Cultural Relations|Sabaean Commonwealth|ye_sabaean_commonwealth|YeSabaC|succeeding_entity|YeQatab||||Confident|False|False|True
General Variables|Political and Cultural Relations|Kingdom of Kaffa|et_kaffa_k|et_kaffa_k|succeeding_entity|Ethiopian Empire||||Confident|False|False|False
General Variables|Political and Cultural Relations|Mane|si_mane_emp|si_mane_emp|succeeding_entity|Sape-Mane||||Confident|False|False|False
General Variables|Political and Cultural Relations|Kingdom of Gumma|et_gumma_k|et_gumma_k|succeeding_entity|Ethiopian Empire||||Confident|False|False|False
General Variables|Political and Cultural Relations|West Burkina Faso Yellow I|bf_west_burkina_faso_yellow_5|bf_west_burkina_faso_yellow_5|succeeding_entity|West Burkina Faso Yello II||||Confident|False|False|False
General Variables|Political and Cultural Relations|Kanem|cd_kanem|cd_kanem|succeeding_entity|Bornu Empire||||Confident|False|False|False
General Variables|Political and Cultural Relations|Pre-Sape Sierra Leone|si_pre_sape|si_pre_sape|succeeding_entity|Sape Confederacy||||Confident|False|False|False
General Variables|Political and Cultural Relations|West Burkina Faso Red II and III|bf_west_burkina_faso_red_2|bf_west_burkina_faso_red_2|succeeding_entity|West Burkina Faso Red IV||||Confident|False|False|False
General Variables|Political and Cultural Relations|Early Modern Sierra Leone|si_early_modern_interior|si_early_modern_interior|succeeding_entity|British Empire||||Confident|False|False|False
General Variables|Political and Cultural Relations|Kaabu|gm_kaabu_emp|gm_kaabu_emp|succeeding_entity|Imamate of Futa Jallon||||Confident|False|False|False
